Tiempo ,Entrada,ANGULO,POSICION
78.82,0,-0.368,0.267
78.84,0,-0.368,0.267
78.86,0,-0.363,0.267
78.88,0,-0.353,0.267
78.9,0,-0.337,0.267
78.92,0,-0.316,0.267
78.94,0,-0.29,0.267
78.96,0,-0.262,0.267
78.98,0,-0.229,0.267
79,0,-0.194,0.267
79.02,0,-0.154,0.267
79.04,0,-0.113,0.267
79.06,0,-0.07,0.267
79.08,0,-0.028,0.267
79.1,0,0.017,0.267
79.12,0,0.061,0.267
79.14,0,0.105,0.267
79.16,0,0.145,0.267
79.18,0,0.185,0.267
79.2,0,0.222,0.267
79.22,0,0.255,0.267
79.24,0,0.284,0.267
79.26,0,0.311,0.267
79.28,0,0.332,0.267
79.3,0,0.349,0.267
79.32,0,0.361,0.267
79.34,0,0.368,0.267
79.36,0,0.37,0.267
79.38,0,0.368,0.267
79.4,0,0.36,0.267
79.42,0,0.346,0.267
79.44,0,0.328,0.267
79.46,0,0.304,0.267
79.48,0,0.276,0.267
79.5,0,0.244,0.267
79.52,0,0.211,0.267
79.54,0,0.173,0.267
79.56,0,0.133,0.267
79.58,0,0.091,0.267
79.6,0,0.049,0.267
79.62,0,0.003,0.267
79.64,0,-0.04,0.267
79.66,0,-0.084,0.267
79.68,0,-0.124,0.267
79.7,0,-0.166,0.267
79.72,0,-0.202,0.267
79.74,0,-0.237,0.267
79.76,0,-0.269,0.267
79.78,0,-0.297,0.267
79.8,0,-0.319,0.267
79.82,0,-0.339,0.267
79.84,0,-0.353,0.267
79.86,0,-0.361,0.267
79.88,0,-0.367,0.267
79.9,0,-0.367,0.267
79.92,0,-0.36,0.267
79.94,0,-0.347,0.267
79.96,0,-0.332,0.267
79.98,0,-0.311,0.267
80,0,-0.284,0.267
80.02,0,-0.255,0.267
80.04,0,-0.222,0.267
80.06,0,-0.185,0.267
80.08,0,-0.147,0.267
80.1,0,-0.106,0.267
80.12,0,-0.063,0.267
80.14,0,-0.019,0.267
80.16,0,0.024,0.267
80.18,0,0.068,0.267
80.2,0,0.11,0.267
80.22,0,0.152,0.267
80.24,0,0.188,0.267
80.26,0,0.225,0.267
80.28,0,0.258,0.267
80.3,0,0.288,0.267
80.32,0,0.312,0.267
80.34,0,0.333,0.267
80.36,0,0.349,0.267
80.38,0,0.36,0.267
80.4,0,0.367,0.267
80.42,0,0.368,0.267
80.44,0,0.365,0.267
80.46,0,0.356,0.267
80.48,0,0.34,0.267
80.5,0,0.321,0.267
80.52,0,0.298,0.267
80.54,0,0.271,0.267
80.56,0,0.239,0.267
80.58,0,0.204,0.267
80.6,0,0.166,0.267
80.62,0,0.126,0.267
80.64,0,0.084,0.267
80.66,0,0.04,0.267
80.68,0,-0.003,0.267
80.7,0,-0.045,0.267
80.72,0,-0.089,0.267
80.74,0,-0.131,0.267
80.76,0,-0.171,0.267
80.78,0,-0.206,0.267
80.8,0,-0.241,0.267
80.82,0,-0.272,0.267
80.84,0,-0.298,0.267
80.86,0,-0.321,0.267
80.88,0,-0.339,0.267
80.9,0,-0.353,0.267
80.92,0,-0.361,0.267
80.94,0,-0.365,0.267
80.96,0,-0.363,0.267
80.98,0,-0.356,0.267
81,0,-0.342,0.267
81.02,0,-0.326,0.267
81.04,0,-0.305,0.267
81.06,0,-0.279,0.267
81.08,0,-0.248,0.267
81.1,0,-0.215,0.267
81.12,0,-0.178,0.267
81.14,0,-0.14,0.267
81.16,0,-0.098,0.267
81.18,0,-0.056,0.267
81.2,0,-0.012,0.267
81.22,0,0.031,0.267
81.24,0,0.075,0.267
81.26,0,0.115,0.267
81.28,0,0.157,0.267
81.3,0,0.194,0.267
81.32,0,0.229,0.267
81.34,0,0.262,0.267
81.36,0,0.29,0.267
81.38,0,0.314,0.267
81.4,0,0.333,0.267
81.42,0,0.349,0.267
81.44,0,0.36,0.267
81.46,0,0.365,0.267
81.48,0,0.365,0.267
81.5,0,0.361,0.267
81.52,0,0.351,0.267
81.54,0,0.335,0.267
81.56,0,0.316,0.267
81.58,0,0.291,0.267
81.6,0,0.264,0.267
81.62,0,0.232,0.267
81.64,0,0.195,0.267
81.66,0,0.159,0.267
81.68,0,0.117,0.267
81.7,0,0.077,0.267
81.72,0,0.033,0.267
81.74,0,-0.01,0.267
81.76,0,-0.054,0.267
81.78,0,-0.096,0.267
81.8,0,-0.136,0.267
81.82,0,-0.175,0.267
81.84,0,-0.211,0.267
81.86,0,-0.246,0.267
81.88,0,-0.276,0.267
81.9,0,-0.302,0.267
81.92,0,-0.323,0.267
81.94,0,-0.34,0.267
81.96,0,-0.351,0.267
81.98,0,-0.36,0.267
82,0,-0.361,0.267
82.02,0,-0.36,0.267
82.04,0,-0.351,0.267
82.06,0,-0.339,0.267
82.08,0,-0.321,0.267
82.1,0,-0.298,0.267
82.12,0,-0.272,0.267
82.14,0,-0.241,0.267
82.16,0,-0.208,0.267
82.18,0,-0.171,0.267
82.2,0,-0.131,0.267
82.22,0,-0.091,0.267
82.24,0,-0.047,0.267
82.26,0,-0.005,0.267
82.28,0,0.038,0.267
82.3,0,0.08,0.267
82.32,0,0.122,0.267
82.34,0,0.162,0.267
82.36,0,0.199,0.267
82.38,0,0.234,0.267
82.4,0,0.265,0.267
82.42,0,0.293,0.267
82.44,0,0.316,0.267
82.46,0,0.335,0.267
82.48,0,0.349,0.267
82.5,0,0.358,0.267
82.52,0,0.363,0.267
82.54,0,0.363,0.267
82.56,0,0.358,0.267
82.58,0,0.347,0.267
82.6,0,0.33,0.267
82.62,0,0.309,0.267
82.64,0,0.284,0.267
82.66,0,0.257,0.267
82.68,0,0.223,0.267
82.7,0,0.188,0.267
82.72,0,0.15,0.267
82.74,0,0.11,0.267
82.76,0,0.068,0.267
82.78,0,0.024,0.267
82.8,0,-0.017,0.267
82.82,0,-0.061,0.267
82.84,0,-0.101,0.267
82.86,0,-0.143,0.267
82.88,0,-0.18,0.267
82.9,0,-0.216,0.267
82.92,0,-0.25,0.267
82.94,0,-0.278,0.267
82.96,0,-0.304,0.267
82.98,0,-0.323,0.267
83,0,-0.34,0.267
83.02,0,-0.351,0.267
83.04,0,-0.358,0.267
83.06,0,-0.36,0.267
83.08,0,-0.356,0.267
83.1,0,-0.347,0.267
83.12,0,-0.333,0.267
83.14,0,-0.314,0.267
83.16,0,-0.291,0.267
83.18,0,-0.265,0.267
83.2,0,-0.234,0.267
83.22,0,-0.201,0.267
83.24,0,-0.164,0.267
83.26,0,-0.124,0.267
83.28,0,-0.084,0.267
83.3,0,-0.04,0.267
83.32,0,0.002,0.267
83.34,0,0.045,0.267
83.36,0,0.087,0.267
83.38,0,0.129,0.267
83.4,0,0.168,0.267
83.42,0,0.204,0.267
83.44,0,0.237,0.267
83.46,0,0.269,0.267
83.48,0,0.295,0.267
83.5,0,0.318,0.267
83.52,0,0.335,0.267
83.54,0,0.349,0.267
83.56,0,0.358,0.267
83.58,0,0.36,0.267
83.6,0,0.36,0.267
83.62,0,0.354,0.267
83.64,0,0.342,0.267
83.66,0,0.326,0.267
83.68,0,0.304,0.267
83.7,0,0.279,0.267
83.72,0,0.25,0.267
83.74,0,0.216,0.267
83.76,0,0.182,0.267
83.78,0,0.143,0.267
83.8,0,0.103,0.267
83.82,0,0.061,0.267
83.84,0,0.019,0.267
83.86,0,-0.024,0.267
83.88,0,-0.066,0.267
83.9,0,-0.108,0.267
83.92,0,-0.147,0.267
83.94,0,-0.185,0.267
83.96,0,-0.22,0.267
83.98,0,-0.253,0.267
84,0,-0.281,0.267
84.02,0,-0.305,0.267
84.04,0,-0.325,0.267
84.06,0,-0.34,0.267
84.08,0,-0.349,0.267
84.1,0,-0.354,0.267
84.12,0,-0.356,0.267
84.14,0,-0.353,0.267
84.16,0,-0.342,0.267
84.18,0,-0.33,0.267
84.2,0,-0.311,0.267
84.22,0,-0.286,0.267
84.24,0,-0.258,0.267
84.26,0,-0.229,0.267
84.28,0,-0.194,0.267
84.3,0,-0.155,0.267
84.32,0,-0.117,0.267
84.34,0,-0.075,0.267
84.36,0,-0.033,0.267
84.38,0,0.009,0.267
84.4,0,0.051,0.267
84.42,0,0.094,0.267
84.44,0,0.133,0.267
84.46,0,0.171,0.267
84.48,0,0.208,0.267
84.5,0,0.243,0.267
84.52,0,0.272,0.267
84.54,0,0.297,0.267
84.56,0,0.319,0.267
84.58,0,0.335,0.267
84.6,0,0.349,0.267
84.62,0,0.356,0.267
84.64,0,0.358,0.267
84.66,0,0.358,0.267
84.68,0,0.351,0.267
84.7,0,0.337,0.267
84.72,0,0.321,0.267
84.74,0,0.298,0.267
84.76,0,0.272,0.267
84.78,0,0.244,0.267
84.8,0,0.211,0.267
84.82,0,0.175,0.267
84.84,0,0.136,0.267
84.86,0,0.096,0.267
84.88,0,0.054,0.267
84.9,0,0.012,0.267
84.92,0,-0.031,0.267
84.94,0,-0.072,0.267
84.96,0,-0.113,0.267
84.98,0,-0.152,0.267
85,0,-0.19,0.267
85.02,0,-0.225,0.267
85.04,0,-0.255,0.267
85.06,0,-0.283,0.267
85.08,0,-0.307,0.267
85.1,0,-0.325,0.267
85.12,0,-0.34,0.267
85.14,0,-0.349,0.267
85.16,0,-0.353,0.267
85.18,0,-0.354,0.267
85.2,0,-0.349,0.267
85.22,0,-0.339,0.267
85.24,0,-0.323,0.267
85.26,0,-0.305,0.267
85.28,0,-0.281,0.267
85.3,0,-0.253,0.267
85.32,0,-0.222,0.267
85.34,0,-0.185,0.267
85.36,0,-0.148,0.267
85.38,0,-0.11,0.267
85.4,0,-0.068,0.267
85.42,0,-0.026,0.267
85.44,0,0.016,0.267
85.46,0,0.058,0.267
85.48,0,0.099,0.267
85.5,0,0.138,0.267
85.52,0,0.178,0.267
85.54,0,0.213,0.267
85.56,0,0.244,0.267
85.58,0,0.274,0.267
85.6,0,0.298,0.267
85.62,0,0.319,0.267
85.64,0,0.335,0.267
85.66,0,0.347,0.267
85.68,0,0.354,0.267
85.7,0,0.356,0.267
85.72,0,0.354,0.267
85.74,0,0.346,0.267
85.76,0,0.332,0.267
85.78,0,0.316,0.267
85.8,0,0.293,0.267
85.82,0,0.267,0.267
85.84,0,0.237,0.267
85.86,0,0.204,0.267
85.88,0,0.166,0.267
85.9,0,0.129,0.267
85.92,0,0.087,0.267
85.94,0,0.047,0.267
85.96,0,0.005,0.267
85.98,0,-0.037,0.267
86,0,-0.079,0.267
86.02,0,-0.119,0.267
86.04,0,-0.157,0.267
86.06,0,-0.194,0.267
86.08,0,-0.229,0.267
86.1,0,-0.258,0.267
86.12,0,-0.284,0.267
86.14,0,-0.307,0.267
86.16,0,-0.325,0.267
86.18,0,-0.339,0.267
86.2,0,-0.347,0.267
86.22,0,-0.351,0.267
86.24,0,-0.351,0.267
86.26,0,-0.346,0.267
86.28,0,-0.335,0.267
86.3,0,-0.319,0.267
86.32,0,-0.298,0.267
86.34,0,-0.274,0.267
86.36,0,-0.246,0.267
86.38,0,-0.213,0.267
86.4,0,-0.18,0.267
86.42,0,-0.141,0.267
86.44,0,-0.101,0.267
86.46,0,-0.061,0.267
86.48,0,-0.019,0.267
86.5,0,0.023,0.267
86.52,0,0.065,0.267
86.54,0,0.105,0.267
86.56,0,0.143,0.267
86.58,0,0.182,0.267
86.6,0,0.216,0.267
86.62,0,0.248,0.267
86.64,0,0.276,0.267
86.66,0,0.3,0.267
86.68,0,0.321,0.267
86.7,0,0.335,0.267
86.72,0,0.347,0.267
86.74,0,0.353,0.267
86.76,0,0.354,0.267
86.78,0,0.351,0.267
86.8,0,0.342,0.267
86.82,0,0.328,0.267
86.84,0,0.309,0.267
86.86,0,0.288,0.267
86.88,0,0.26,0.267
86.9,0,0.23,0.267
86.92,0,0.195,0.267
86.94,0,0.161,0.267
86.96,0,0.122,0.267
86.98,0,0.08,0.267
87,0,0.04,0.267
87.02,0,-0.002,0.267
87.04,0,-0.044,0.267
87.06,0,-0.086,0.267
87.08,0,-0.124,0.267
87.1,0,-0.162,0.267
87.12,0,-0.199,0.267
87.14,0,-0.23,0.267
87.16,0,-0.26,0.267
87.18,0,-0.286,0.267
87.2,0,-0.309,0.267
87.22,0,-0.325,0.267
87.24,0,-0.339,0.267
87.26,0,-0.346,0.267
87.28,0,-0.349,0.267
87.3,0,-0.349,0.267
87.32,0,-0.342,0.267
87.34,0,-0.332,0.267
87.36,0,-0.314,0.267
87.38,0,-0.293,0.267
87.4,0,-0.269,0.267
87.42,0,-0.239,0.267
87.44,0,-0.208,0.267
87.46,0,-0.173,0.267
87.48,0,-0.134,0.267
87.5,0,-0.094,0.267
87.52,0,-0.054,0.267
87.54,0,-0.012,0.267
87.56,0,0.028,0.267
87.58,0,0.07,0.267
87.6,0,0.11,0.267
87.62,0,0.15,0.267
87.64,0,0.187,0.267
87.66,0,0.22,0.267
87.68,0,0.251,0.267
87.7,0,0.278,0.267
87.72,0,0.302,0.267
87.74,0,0.321,0.267
87.76,0,0.335,0.267
87.78,0,0.346,0.267
87.8,0,0.351,0.267
87.82,0,0.353,0.267
87.84,0,0.347,0.267
87.86,0,0.337,0.267
87.88,0,0.325,0.267
87.9,0,0.304,0.267
87.92,0,0.281,0.267
87.94,0,0.253,0.267
87.96,0,0.223,0.267
87.98,0,0.19,0.267
88,0,0.154,0.267
88.02,0,0.113,0.267
88.04,0,0.075,0.267
88.06,0,0.033,0.267
88.08,0,-0.009,0.267
88.1,0,-0.051,0.267
88.12,0,-0.091,0.267
88.14,0,-0.129,0.267
88.16,0,-0.168,0.267
88.18,0,-0.202,0.267
88.2,0,-0.234,0.267
88.22,0,-0.264,0.267
88.24,0,-0.288,0.267
88.26,0,-0.309,0.267
88.28,0,-0.326,0.267
88.3,0,-0.339,0.267
88.32,0,-0.344,0.267
88.34,0,-0.347,0.267
88.36,0,-0.346,0.267
88.38,0,-0.339,0.267
88.4,0,-0.326,0.267
88.42,0,-0.309,0.267
88.44,0,-0.288,0.267
88.46,0,-0.262,0.267
88.48,0,-0.232,0.267
88.5,0,-0.201,0.267
88.52,0,-0.166,0.267
88.54,0,-0.127,0.267
88.56,0,-0.089,0.267
88.58,0,-0.047,0.267
88.6,0,-0.007,0.267
88.62,0,0.035,0.267
88.64,0,0.077,0.267
88.66,0,0.115,0.267
88.68,0,0.154,0.267
88.7,0,0.19,0.267
88.72,0,0.223,0.267
88.74,0,0.253,0.267
88.76,0,0.281,0.267
88.78,0,0.304,0.267
88.8,0,0.321,0.267
88.82,0,0.335,0.267
88.84,0,0.346,0.267
88.86,0,0.349,0.267
88.88,0,0.349,0.267
88.9,0,0.344,0.267
88.92,0,0.333,0.267
88.94,0,0.319,0.267
88.96,0,0.3,0.267
88.98,0,0.276,0.267
89,0,0.248,0.267
89.02,0,0.216,0.267
89.04,0,0.183,0.267
89.06,0,0.147,0.267
89.08,0,0.108,0.267
89.1,0,0.068,0.267
89.12,0,0.026,0.267
89.14,0,-0.014,0.267
89.16,0,-0.056,0.267
89.18,0,-0.096,0.267
89.2,0,-0.134,0.267
89.22,0,-0.171,0.267
89.24,0,-0.206,0.267
89.26,0,-0.237,0.267
89.28,0,-0.265,0.267
89.3,0,-0.29,0.267
89.32,0,-0.311,0.267
89.34,0,-0.325,0.267
89.36,0,-0.337,0.267
89.38,0,-0.344,0.267
89.4,0,-0.344,0.267
89.42,0,-0.342,0.267
89.44,0,-0.335,0.267
89.46,0,-0.321,0.267
89.48,0,-0.304,0.267
89.5,0,-0.283,0.267
89.52,0,-0.257,0.267
89.54,0,-0.227,0.267
89.56,0,-0.195,0.267
89.58,0,-0.159,0.267
89.6,0,-0.12,0.267
89.62,0,-0.082,0.267
89.64,0,-0.042,0.267
89.66,0,0,0.267
89.68,0,0.042,0.267
89.7,0,0.082,0.267
89.72,0,0.122,0.267
89.74,0,0.159,0.267
89.76,0,0.194,0.267
89.78,0,0.227,0.267
89.8,0,0.257,0.267
89.82,0,0.283,0.267
89.84,0,0.304,0.267
89.86,0,0.323,0.267
89.88,0,0.335,0.267
89.9,0,0.344,0.267
89.92,0,0.347,0.267
89.94,0,0.347,0.267
89.96,0,0.34,0.267
89.98,0,0.33,0.267
90,0,0.314,0.267
90.02,0,0.295,0.267
90.04,0,0.271,0.267
90.06,0,0.243,0.267
90.08,0,0.211,0.267
90.1,0,0.176,0.267
90.12,0,0.14,0.267
90.14,0,0.101,0.267
90.16,0,0.061,0.267
90.18,0,0.021,0.267
90.2,0,-0.021,0.267
90.22,0,-0.061,0.267
90.24,0,-0.101,0.267
90.26,0,-0.14,0.267
90.28,0,-0.176,0.267
90.3,0,-0.209,0.267
90.32,0,-0.241,0.267
90.34,0,-0.267,0.267
90.36,0,-0.291,0.267
90.38,0,-0.311,0.267
90.4,0,-0.325,0.267
90.42,0,-0.337,0.267
90.44,0,-0.342,0.267
90.46,0,-0.342,0.267
90.48,0,-0.34,0.267
90.5,0,-0.332,0.267
90.52,0,-0.318,0.267
90.54,0,-0.298,0.267
90.56,0,-0.278,0.267
90.58,0,-0.251,0.267
90.6,0,-0.222,0.267
90.62,0,-0.187,0.267
90.64,0,-0.152,0.267
90.66,0,-0.115,0.267
90.68,0,-0.075,0.267
90.7,0,-0.035,0.267
90.72,0,0.005,0.267
90.74,0,0.047,0.267
90.76,0,0.087,0.267
90.78,0,0.126,0.267
90.8,0,0.162,0.267
90.82,0,0.197,0.267
90.84,0,0.23,0.267
90.86,0,0.26,0.267
90.88,0,0.284,0.267
90.9,0,0.305,0.267
90.92,0,0.323,0.267
90.94,0,0.333,0.267
90.96,0,0.342,0.267
90.98,0,0.346,0.267
91,0,0.344,0.267
91.02,0,0.337,0.267
91.04,0,0.326,0.267
91.06,0,0.309,0.267
91.08,0,0.29,0.267
91.1,0,0.265,0.267
91.12,0,0.236,0.267
91.14,0,0.204,0.267
91.16,0,0.169,0.267
91.18,0,0.133,0.267
91.2,0,0.094,0.267
91.22,0,0.054,0.267
91.24,0,0.014,0.267
91.26,0,-0.028,0.267
91.28,0,-0.066,0.267
91.3,0,-0.106,0.267
91.32,0,-0.145,0.267
91.34,0,-0.18,0.267
91.36,0,-0.213,0.267
91.38,0,-0.243,0.267
91.4,0,-0.269,0.267
91.42,0,-0.293,0.267
91.44,0,-0.311,0.267
91.46,0,-0.325,0.267
91.48,0,-0.335,0.267
91.5,0,-0.34,0.267
91.52,0,-0.34,0.267
91.54,0,-0.337,0.267
91.56,0,-0.326,0.267
91.58,0,-0.312,0.267
91.6,0,-0.293,0.267
91.62,0,-0.271,0.267
91.64,0,-0.244,0.267
91.66,0,-0.215,0.267
91.68,0,-0.182,0.267
91.7,0,-0.147,0.267
91.72,0,-0.108,0.267
91.74,0,-0.068,0.267
91.76,0,-0.028,0.267
91.78,0,0.012,0.267
91.8,0,0.052,0.267
91.82,0,0.093,0.267
91.84,0,0.131,0.267
91.86,0,0.168,0.267
91.88,0,0.202,0.267
91.9,0,0.234,0.267
91.92,0,0.262,0.267
91.94,0,0.286,0.267
91.96,0,0.305,0.267
91.98,0,0.323,0.267
92,0,0.333,0.267
92.02,0,0.34,0.267
92.04,0,0.342,0.267
92.06,0,0.34,0.267
92.08,0,0.333,0.267
92.1,0,0.321,0.267
92.12,0,0.304,0.267
92.14,0,0.283,0.267
92.16,0,0.258,0.267
92.18,0,0.229,0.267
92.2,0,0.197,0.267
92.22,0,0.162,0.267
92.24,0,0.127,0.267
92.26,0,0.087,0.267
92.28,0,0.049,0.267
92.3,0,0.007,0.267
92.32,0,-0.033,0.267
92.34,0,-0.073,0.267
92.36,0,-0.112,0.267
92.38,0,-0.148,0.267
92.4,0,-0.183,0.267
92.42,0,-0.216,0.267
92.44,0,-0.246,0.267
92.46,0,-0.272,0.267
92.48,0,-0.293,0.267
92.5,0,-0.312,0.267
92.52,0,-0.325,0.267
92.54,0,-0.333,0.267
92.56,0,-0.339,0.267
92.58,0,-0.339,0.267
92.6,0,-0.333,0.267
92.62,0,-0.323,0.267
92.64,0,-0.309,0.267
92.66,0,-0.288,0.267
92.68,0,-0.265,0.267
92.7,0,-0.239,0.267
92.72,0,-0.208,0.267
92.74,0,-0.175,0.267
92.76,0,-0.14,0.267
92.78,0,-0.101,0.267
92.8,0,-0.063,0.267
92.82,0,-0.023,0.267
92.84,0,0.019,0.267
92.86,0,0.059,0.267
92.88,0,0.098,0.267
92.9,0,0.136,0.267
92.92,0,0.171,0.267
92.94,0,0.206,0.267
92.96,0,0.237,0.267
92.98,0,0.264,0.267
93,0,0.288,0.267
93.02,0,0.307,0.267
93.04,0,0.323,0.267
93.06,0,0.333,0.267
93.08,0,0.339,0.267
93.1,0,0.34,0.267
93.12,0,0.337,0.267
93.14,0,0.33,0.267
93.16,0,0.318,0.267
93.18,0,0.3,0.267
93.2,0,0.278,0.267
93.22,0,0.251,0.267
93.24,0,0.223,0.267
93.26,0,0.19,0.267
93.28,0,0.157,0.267
93.3,0,0.12,0.267
93.32,0,0.08,0.267
93.34,0,0.042,0.267
93.36,0,0,0.267
93.38,0,-0.038,0.267
93.4,0,-0.079,0.267
93.42,0,-0.117,0.267
93.44,0,-0.154,0.267
93.46,0,-0.188,0.267
93.48,0,-0.22,0.267
93.5,0,-0.25,0.267
93.52,0,-0.274,0.267
93.54,0,-0.295,0.267
93.56,0,-0.312,0.267
93.58,0,-0.325,0.267
93.6,0,-0.333,0.267
93.62,0,-0.337,0.267
93.64,0,-0.337,0.267
93.66,0,-0.33,0.267
93.68,0,-0.318,0.267
93.7,0,-0.304,0.267
93.72,0,-0.284,0.267
93.74,0,-0.26,0.267
93.76,0,-0.232,0.267
93.78,0,-0.202,0.267
93.8,0,-0.169,0.267
93.82,0,-0.133,0.267
93.84,0,-0.094,0.267
93.86,0,-0.056,0.267
93.88,0,-0.016,0.267
93.9,0,0.024,0.267
93.92,0,0.065,0.267
93.94,0,0.103,0.267
93.96,0,0.14,0.267
93.98,0,0.176,0.267
94,0,0.209,0.267
94.02,0,0.239,0.267
94.04,0,0.267,0.267
94.06,0,0.29,0.267
94.08,0,0.307,0.267
94.1,0,0.323,0.267
94.12,0,0.332,0.267
94.14,0,0.337,0.267
94.16,0,0.337,0.267
94.18,0,0.335,0.267
94.2,0,0.326,0.267
94.22,0,0.312,0.267
94.24,0,0.295,0.267
94.26,0,0.272,0.267
94.28,0,0.246,0.267
94.3,0,0.216,0.267
94.32,0,0.185,0.267
94.34,0,0.15,0.267
94.36,0,0.113,0.267
94.38,0,0.075,0.267
94.4,0,0.035,0.267
94.42,0,-0.005,0.267
94.44,0,-0.044,0.267
94.46,0,-0.084,0.267
94.48,0,-0.122,0.267
94.5,0,-0.157,0.267
94.52,0,-0.192,0.267
94.54,0,-0.223,0.267
94.56,0,-0.251,0.267
94.58,0,-0.276,0.267
94.6,0,-0.295,0.267
94.62,0,-0.312,0.267
94.64,0,-0.323,0.267
94.66,0,-0.332,0.267
94.68,0,-0.333,0.267
94.7,0,-0.333,0.267
94.72,0,-0.326,0.267
94.74,0,-0.314,0.267
94.76,0,-0.298,0.267
94.78,0,-0.279,0.267
94.8,0,-0.255,0.267
94.82,0,-0.227,0.267
94.84,0,-0.195,0.267
94.86,0,-0.162,0.267
94.88,0,-0.126,0.267
94.9,0,-0.089,0.267
94.92,0,-0.049,0.267
94.94,0,-0.009,0.267
94.96,0,0.03,0.267
94.98,0,0.07,0.267
95,0,0.108,0.267
95.02,0,0.145,0.267
95.04,0,0.18,0.267
95.06,0,0.213,0.267
95.08,0,0.243,0.267
95.1,0,0.269,0.267
95.12,0,0.29,0.267
95.14,0,0.307,0.267
95.16,0,0.321,0.267
95.18,0,0.33,0.267
95.2,0,0.335,0.267
95.22,0,0.335,0.267
95.24,0,0.332,0.267
95.26,0,0.323,0.267
95.28,0,0.307,0.267
95.3,0,0.29,0.267
95.32,0,0.267,0.267
95.34,0,0.241,0.267
95.36,0,0.211,0.267
95.38,0,0.178,0.267
95.4,0,0.143,0.267
95.42,0,0.106,0.267
95.44,0,0.068,0.267
95.46,0,0.028,0.267
95.48,0,-0.01,0.267
95.5,0,-0.051,0.267
95.52,0,-0.089,0.267
95.54,0,-0.126,0.267
95.56,0,-0.162,0.267
95.58,0,-0.195,0.267
95.6,0,-0.227,0.267
95.62,0,-0.253,0.267
95.64,0,-0.278,0.267
95.66,0,-0.297,0.267
95.68,0,-0.312,0.267
95.7,0,-0.323,0.267
95.72,0,-0.33,0.267
95.74,0,-0.332,0.267
95.76,0,-0.33,0.267
95.78,0,-0.323,0.267
95.8,0,-0.311,0.267
95.82,0,-0.293,0.267
95.84,0,-0.274,0.267
95.86,0,-0.248,0.267
95.88,0,-0.22,0.267
95.9,0,-0.188,0.267
95.92,0,-0.155,0.267
95.94,0,-0.119,0.267
95.96,0,-0.082,0.267
95.98,0,-0.042,0.267
96,0,-0.003,0.267
96.02,0,0.037,0.267
96.04,0,0.077,0.267
96.06,0,0.113,0.267
96.08,0,0.15,0.267
96.1,0,0.185,0.267
96.12,0,0.216,0.267
96.14,0,0.244,0.267
96.16,0,0.271,0.267
96.18,0,0.291,0.267
96.2,0,0.307,0.267
96.22,0,0.321,0.267
96.24,0,0.33,0.267
96.26,0,0.333,0.267
96.28,0,0.333,0.267
96.3,0,0.328,0.267
96.32,0,0.318,0.267
96.34,0,0.304,0.267
96.36,0,0.284,0.267
96.38,0,0.262,0.267
96.4,0,0.236,0.267
96.42,0,0.206,0.267
96.44,0,0.171,0.267
96.46,0,0.136,0.267
96.48,0,0.099,0.267
96.5,0,0.061,0.267
96.52,0,0.023,0.267
96.54,0,-0.017,0.267
96.56,0,-0.058,0.267
96.58,0,-0.094,0.267
96.6,0,-0.131,0.267
96.62,0,-0.168,0.267
96.64,0,-0.199,0.267
96.66,0,-0.229,0.267
96.68,0,-0.257,0.267
96.7,0,-0.279,0.267
96.72,0,-0.297,0.267
96.74,0,-0.312,0.267
96.76,0,-0.323,0.267
96.78,0,-0.328,0.267
96.8,0,-0.33,0.267
96.82,0,-0.326,0.267
96.84,0,-0.318,0.267
96.86,0,-0.305,0.267
96.88,0,-0.288,0.267
96.9,0,-0.267,0.267
96.92,0,-0.243,0.267
96.94,0,-0.213,0.267
96.96,0,-0.183,0.267
96.98,0,-0.148,0.267
97,0,-0.113,0.267
97.02,0,-0.075,0.267
97.04,0,-0.035,0.267
97.06,0,0.003,0.267
97.08,0,0.042,0.267
97.1,0,0.08,0.267
97.12,0,0.119,0.267
97.14,0,0.155,0.267
97.16,0,0.188,0.267
97.18,0,0.22,0.267
97.2,0,0.246,0.267
97.22,0,0.272,0.267
97.24,0,0.293,0.267
97.26,0,0.309,0.267
97.28,0,0.321,0.267
97.3,0,0.328,0.267
97.32,0,0.332,0.267
97.34,0,0.332,0.267
97.36,0,0.325,0.267
97.38,0,0.314,0.267
97.4,0,0.298,0.267
97.42,0,0.279,0.267
97.44,0,0.255,0.267
97.46,0,0.229,0.267
97.48,0,0.199,0.267
97.5,0,0.166,0.267
97.52,0,0.131,0.267
97.54,0,0.094,0.267
97.56,0,0.054,0.267
97.58,0,0.016,0.267
97.6,0,-0.023,0.267
97.62,0,-0.063,0.267
97.64,0,-0.099,0.267
97.66,0,-0.136,0.267
97.68,0,-0.171,0.267
97.7,0,-0.202,0.267
97.72,0,-0.232,0.267
97.74,0,-0.258,0.267
97.76,0,-0.281,0.267
97.78,0,-0.297,0.267
97.8,0,-0.312,0.267
97.82,0,-0.321,0.267
97.84,0,-0.326,0.267
97.86,0,-0.326,0.267
97.88,0,-0.323,0.267
97.9,0,-0.314,0.267
97.92,0,-0.302,0.267
97.94,0,-0.284,0.267
97.96,0,-0.262,0.267
97.98,0,-0.237,0.267
98,0,-0.208,0.267
98.02,0,-0.176,0.267
98.04,0,-0.143,0.267
98.06,0,-0.106,0.267
98.08,0,-0.068,0.267
98.1,0,-0.03,0.267
98.12,0,0.01,0.267
